63 71 1
94 71 2

94 71 2
213 69 6

142 370 3
63 71 1

173 1276 4
205 1213 5

205 1213 5
213 1400 111

213 69 6
244 69 7

244 69 7
362 69 10

276 630 8
142 370 3

283 732 9
276 630 8

362 69 10
394 69 11

394 69 11
528 157 15

449 370 12
638 496 19

480 1276 13
512 1213 14

512 1213 14
283 732 9

528 157 15
606 220 103

583 630 16
591 732 17

591 732 17
638 654 18

638 654 18
677 654 25

638 496 19
677 496 24

638 314 20
449 370 12

638 142 21
669 142 22

669 142 22
701 142 29

677 315 23
638 314 20

677 496 24
709 496 27

677 654 25
709 654 26

709 654 26
1000 732 37

709 496 27
583 630 16

709 315 28
677 315 23

701 142 29
764 220 30

764 220 30
811 189 31

811 189 31
843 173 32

843 173 32
858 370 33

858 370 33
709 315 28

890 1276 34
843 1504 137

921 1213 35
890 1276 34

992 630 36
1165 370 104

1000 732 37
992 630 36

1197 1276 38
1228 1213 39

1228 1213 39
921 1213 35

1276 205 40
1417 -79 316

1299 630 41
1307 732 42

1307 732 42
1362 654 43

1362 654 43
1425 654 46

1362 496 44
1299 630 41

1362 291 45
1425 291 48

1425 654 46
1488 654 52

1425 496 47
1362 496 44

1425 291 48
1488 291 50

1417 173 49
1362 291 45

1488 291 50
1551 291 55

1488 496 51
1425 496 47

1488 654 52
1551 654 53

1551 654 53
1614 654 58

1551 496 54
1488 496 51

1551 291 55
1614 291 56

1614 291 56
1732 189 59

1614 496 57
1551 496 54

1614 654 58
1913 630 62

1732 189 59
1780 370 105

1811 1276 60
1732 1520 164

1843 1213 61
1811 1276 60

1913 630 62
1921 732 63

1921 732 63
2228 732 70

2087 370 64
2189 205 67

2118 1276 65
1843 1213 61

2150 1213 66
2118 1276 65

2189 205 67
2220 189 68

2220 189 68
2244 142 71

2220 630 69
2276 654 74

2228 732 70
2220 630 69

2244 142 71
2331 142 78

2276 315 72
2087 370 64

2276 496 73
2346 315 79

2276 654 74
2315 654 75

2315 654 75
2346 654 81

2315 496 76
2276 496 73

2315 315 77
2276 315 72

2331 142 78
2362 142 82

2346 315 79
2315 315 77

2346 496 80
2315 496 76

2346 654 81
2638 732 90

2362 142 82
2402 157 83

2402 157 83
2402 220 84

2402 220 84
2480 142 85

2480 142 85
2756 69 91

2496 370 86
2346 496 80

2528 1276 87
2559 1213 88

2559 1213 88
2150 1213 66

2630 630 89
2496 370 86

2638 732 90
2630 630 89

2756 69 91
2787 69 92

2787 69 92
2906 69 96

2803 370 93
2937 630 98

2835 1276 94
3016 1276 100

2866 1213 95
2835 1276 94

2906 69 96
2937 69 97

2937 69 97
3055 69 101

2937 630 98
2945 732 99

2945 732 99
2866 1213 95

3016 1276 100
3087 1400 207

3055 69 101
3087 69 102

3087 69 102
2803 370 93

606 220 103
638 142 21

1165 370 104
1276 205 40

1780 370 105
1614 496 57

63 1402 106
94 1402 107

94 1402 107
173 1276 4

142 1701 108
63 1402 106

173 2607 109
205 2544 110

205 2544 110
362 2731 220

213 1400 111
244 1400 112

244 1400 112
362 1400 115

276 1961 113
142 1701 108

283 2063 114
276 1961 113

362 1400 115
394 1400 116

394 1400 116
480 1276 13

449 1701 117
638 1645 125

480 2607 118
512 2544 119

512 2544 119
701 2804 239

528 1488 120
449 1701 117

583 1961 121
591 2063 122

591 2063 122
283 2063 114

638 1985 123
583 1961 121

638 1827 124
709 1985 131

638 1645 125
677 1646 128

638 1473 126
606 1551 208

669 1473 127
638 1473 126

677 1646 128
709 1646 133

677 1827 129
638 1827 124

677 1985 130
638 1985 123

709 1985 131
677 1985 130

709 1827 132
677 1827 129

709 1646 133
858 1701 138

701 1473 134
669 1473 127

764 1551 135
701 1473 134

811 1520 136
764 1551 135

843 1504 137
811 1520 136

858 1701 138
709 1827 132

890 2607 139
921 2544 140

921 2544 140
1197 2607 143

992 1961 141
1307 2063 147

1000 2063 142
992 1961 141

1197 2607 143
1228 2544 144

1228 2544 144
1000 2063 142

1276 1536 145
1197 1276 38

1299 1961 146
1362 1985 148

1307 2063 147
1299 1961 146

1362 1985 148
1425 1985 151

1362 1827 149
1165 1701 209

1362 1622 150
1425 1622 153

1425 1985 151
1488 1985 157

1425 1827 152
1362 1827 149

1425 1622 153
1488 1622 155

1417 1504 154
1276 1536 145

1488 1622 155
1551 1622 160

1488 1827 156
1425 1827 152

1488 1985 157
1551 1985 158

1551 1985 158
1614 1985 163

1551 1827 159
1488 1827 156

1551 1622 160
1614 1622 161

1614 1622 161
1417 1504 154

1614 1827 162
1551 1827 159

1614 1985 163
1614 1827 162

1732 1520 164
1780 1701 210

1811 2607 165
1732 2851 269

1843 2544 166
1811 2607 165

1913 1961 167
1921 2063 168

1921 2063 168
2087 1701 169

2087 1701 169
2189 1536 172

2118 2607 170
1843 2544 166

2150 2544 171
2118 2607 170

2189 1536 172
2220 1520 173

2220 1520 173
2244 1473 176

2220 1961 174
2228 2063 175

2228 2063 175
2150 2544 171

2244 1473 176
2276 1646 177

2276 1646 177
2315 1646 182

2276 1827 178
2315 1827 181

2276 1985 179
2220 1961 174

2315 1985 180
2276 1985 179

2315 1827 181
2346 1827 185

2315 1646 182
2346 1646 184

2331 1473 183
2362 1473 187

2346 1646 184
2276 1827 178

2346 1827 185
2346 1985 186

2346 1985 186
2315 1985 180

2362 1473 187
2402 1488 188

2402 1488 188
2480 1473 190

2402 1551 189
2331 1473 183

2480 1473 190
2528 1276 87

2496 1701 191
2402 1551 189

2528 2607 192
2559 2544 193

2559 2544 193
2835 2607 199

2630 1961 194
2496 1701 191

2638 2063 195
2630 1961 194

2756 1400 196
2803 1701 198

2787 1400 197
2756 1400 196

2803 1701 198
2937 1961 203

2835 2607 199
2866 2544 200

2866 2544 200
3016 2607 205

2906 1400 201
2787 1400 197

2937 1400 202
2906 1400 201

2937 1961 203
2945 2063 204

2945 2063 204
2638 2063 195

3016 2607 205
3087 2731 312

3055 1400 206
2937 1400 202

3087 1400 207
3055 1400 206

606 1551 208
528 1488 120

1165 1701 209
1362 1622 150

1780 1701 210
1913 1961 167

63 2733 211
94 2733 212

94 2733 212
213 2731 216

142 3032 213
63 2733 211

173 3938 214
205 3875 215

205 3875 215
283 3394 219

213 2731 216
244 2731 217

244 2731 217
173 2607 109

276 3292 218
142 3032 213

283 3394 219
276 3292 218

362 2731 220
394 2731 221

394 2731 221
480 2607 118

449 3032 222
638 2976 230

480 3938 223
173 3938 214

512 3875 224
480 3938 223

528 2819 225
449 3032 222

583 3292 226
591 3394 227

591 3394 227
638 3316 228

638 3316 228
677 3316 235

638 3158 229
583 3292 226

638 2976 230
677 2977 233

638 2804 231
606 2882 313

669 2804 232
638 2804 231

677 2977 233
709 2977 238

677 3158 234
638 3158 229

677 3316 235
709 3316 236

