13 6 1
10 13 15

49 6 2
39 18 23

105 6 3
97 9 10

239 6 4
231 23 34

110 7 5
105 6 3

270 7 6
254 10 13

53 8 7
49 6 2

131 8 8
127 20 30

88 9 9
78 10 12

97 9 10
88 9 9

244 9 11
239 6 4

78 10 12
88 22 33

254 10 13
244 9 11

174 11 14
167 17 22

10 13 15
14 19 25

200 13 16
200 19 26

29 14 17
13 6 1

62 14 18
53 8 7

123 14 19
110 7 5

141 15 20
131 8 8

201 15 21
200 13 16

167 17 22
167 24 35

39 18 23
29 14 17

219 18 24
222 41 60

14 19 25
26 28 37

200 19 26
188 21 32

204 19 27
201 15 21

220 19 28
219 18 24

100 20 29
101 33 39

127 20 30
123 14 19

151 21 31
140 25 36

188 21 32
174 11 14

88 22 33
100 20 29

231 23 34
220 19 28

167 24 35
151 21 31

140 25 36
141 15 20

26 28 37
30 38 45

253 30 38
270 33 40

101 33 39
94 46 63

270 33 40
270 7 6

44 35 41
62 14 18

181 35 42
189 39 51

245 35 43
253 30 38

211 37 44
204 19 27

30 38 45
25 41 57

54 38 46
44 35 41

69 38 47
67 49 65

116 38 48
125 46 64

7 39 49
2 41 56

159 39 50
165 45 62

189 39 51
200 53 69

13 40 52
7 39 49

73 40 53
69 38 47

175 40 54
181 35 42

213 40 55
211 37 44

2 41 56
8 63 88

25 41 57
13 40 52

77 41 58
73 40 53

142 41 59
143 42 61

222 41 60
213 40 55

143 42 61
150 53 68

165 45 62
175 40 54

94 46 63
77 41 58

125 46 64
132 55 71

67 49 65
54 38 46

237 49 66
245 35 43

46 51 67
51 59 81

150 53 68
159 39 50

200 53 69
207 58 78

38 55 70
46 51 67

132 55 71
142 41 59

179 55 72
163 59 82

228 55 73
243 56 75

107 56 74
113 57 77

243 56 75
237 49 66

82 57 76
84 69 98

113 57 77
116 38 48

207 58 78
208 63 90

261 58 79
255 60 84

37 59 80
38 55 70

51 59 81
68 66 94

163 59 82
154 62 86

71 60 83
82 57 76

255 60 84
248 62 87

140 62 85
138 70 99

154 62 86
140 62 85

248 62 87
232 68 96

8 63 88
24 69 97

104 63 89
107 56 74

208 63 90
196 65 93

222 64 91
228 55 73

180 65 92
179 55 72

196 65 93
180 73 103

68 66 94
71 60 83

96 68 95
104 63 89

232 68 96
222 64 91

24 69 97
40 71 100

84 69 98
96 68 95

138 70 99
121 73 102

40 71 100
37 59 80

267 72 101
261 58 79

121 73 102
120 76 105

180 73 103
180 65 92

217 75 104
218 82 113

120 76 105
120 80 108

259 78 106
267 72 101

58 79 107
59 81 111

120 80 108
107 82 112

250 80 109
259 78 106

20 81 110
20 94 123

59 81 111
60 101 136

107 82 112
98 89 116

218 82 113
226 91 119

246 83 114
250 80 109

31 86 115
20 81 110

98 89 116
89 99 133

15 90 117
0 95 125

140 90 118
149 95 126

226 91 119
246 83 114

75 92 120
58 79 107

154 92 121
160 94 124

240 93 122
240 104 142

20 94 123
15 90 117

160 94 124
154 109 150

0 95 125
3 107 146

149 95 126
154 92 121

45 96 127
31 86 115

113 97 128
136 101 138

177 97 129
185 97 130

185 97 130
190 104 141

204 97 131
217 75 104

200 98 132
204 97 131

89 99 133
89 101 137

260 99 134
240 93 122

262 99 135
260 99 134

60 101 136
47 111 153

89 101 137
90 105 143

136 101 138
140 90 118

17 103 139
24 107 147

110 103 140
113 97 128

190 104 141
181 111 154

240 104 142
231 107 148

90 105 143
77 110 152

164 105 144
177 97 129

221 106 145
217 121 166

3 107 146
17 103 139

24 107 147
31 114 155

231 107 148
221 106 145

254 107 149
262 99 135

154 109 150
164 105 144

63 110 151
75 92 120

77 110 152
81 120 161

47 111 153
45 96 127

181 111 154
188 122 167

31 114 155
36 119 160

60 115 156
63 110 151

126 117 157
119 124 169

207 117 158
200 98 132

170 118 159
170 137 183

36 119 160
42 130 175

81 120 161
76 140 187

61 121 162
60 115 156

111 121 163
110 103 140

140 121 164
126 117 157

144 121 165
140 121 164

217 121 166
207 117 158

188 122 167
170 118 159

230 122 168
237 127 170

119 124 169
111 121 163

237 127 170
252 131 177

266 128 171
254 107 149

17 129 172
0 139 185

151 129 173
144 121 165

220 129 174
230 122 168

42 130 175
52 146 196

103 130 176
109 148 200

252 131 177
249 135 181

210 133 178
220 129 174

99 134 179
103 130 176

20 135 180
17 129 172

249 135 181
248 142 194

137 137 182
151 129 173

170 137 183
174 140 188

59 138 184
61 121 162

0 139 185
2 161 215

20 139 186
20 135 180

76 140 187
78 151 202

174 140 188
170 149 201

195 140 189
200 151 203

121 141 190
137 137 182

194 141 191
195 140 189

212 141 192
210 133 178

267 141 193
266 128 171

248 142 194
240 160 214

46 146 195
31 154 205

52 146 196
46 146 195

182 146 197
194 141 191

100 147 198
99 134 179

259 147 199
267 141 193

109 148 200
121 141 190

170 149 201
182 146 197

78 151 202
82 156 208

200 151 203
201 165 220

70 152 204
59 138 184

31 154 205
20 139 186

120 154 206
113 161 217

226 155 207
212 141 192

82 156 208
70 152 204

140 156 209
138 157 211

158 156 210
140 156 209

138 157 211
137 159 212

137 159 212
120 154 206

171 159 213
158 156 210

240 160 214
255 163 218

2 161 215
13 161 216

13 161 216
14 175 236

113 161 217
107 174 232

255 163 218
259 147 199

141 164 219
140 188 253

201 165 220
213 180 241

175 166 221
171 159 213

60 167 222
58 170 227

232 167 223
226 155 207

84 168 224
100 147 198

124 168 225
141 164 219

170 169 226
175 166 221

58 170 227
60 186 249

190 171 228
187 173 229

187 173 229
179 181 244

36 174 230
46 174 231

46 174 231
60 167 222

107 174 232
116 174 233

116 174 233
124 168 225

269 174 234
249 178 238

3 175 235
1 198 266

14 175 236
11 181 242

158 178 237
170 169 226

249 178 238
236 184 247

21 179 239
36 174 230

95 179 240
84 168 224

213 180 241
190 171 228

11 181 242
3 175 235

76 181 243
86 198 268

179 181 244
188 193 260

224 182 245
228 193 261

28 184 246
21 179 239

236 184 247
232 167 223

51 186 248
44 201 273

60 186 249
51 186 248

119 186 250
103 193 259

148 187 251
152 194 262

218 187 252
224 182 245

140 188 253
148 187 251

266 188 254
269 174 234

30 190 255
28 184 246

76 191 256
76 181 243

163 191 257
158 178 237

94 192 258
95 179 240

103 193 259
109 215 290

188 193 260
193 197 263

228 193 261
231 204 279

152 194 262
158 201 275

193 197 263
206 199 271

246 197 264
252 197 265

252 197 265
260 204 280

1 198 266
7 199 270

73 198 267
76 191 256

86 198 268
94 192 258

125 198 269
119 186 250

7 199 270
6 225 305

206 199 271
207 199 272

207 199 272
218 187 252

44 201 273
44 204 278

55 201 274
68 210 286

158 201 275
166 212 287

30 203 276
30 190 255

25 204 277
30 203 276

44 204 278
55 201 274

231 204 279
228 207 284

260 204 280
265 209 285

120 207 281
125 198 269

175 207 282
163 191 257

185 207 283
175 207 282

228 207 284
219 220 298

265 209 285
266 188 254

68 210 286
68 221 299

166 212 287
171 222 301

191 212 288
185 207 283

15 215 289
25 204 277

109 215 290
113 221 300

82 216 291
73 198 267

130 217 292
120 207 281

97 218 293
97 232 316

37 219 294
15 215 289

147 219 295
145 228 311

238 219 296
246 197 264

243 219 297
