565 575 1
520 585 22

565 575 1
605 625 49

25 185 2
25 230 7

25 185 2
410 250 30

345 750 3
145 665 17

345 750 3
415 635 18

945 685 4
880 660 6

945 685 4
975 580 25

845 655 5
845 680 15

845 655 5
835 625 24

880 660 6
845 680 15

25 230 7
95 260 42

525 1000 8
580 1175 9

525 1000 8
475 960 41

580 1175 9
650 1130 10

650 1130 10
875 920 43

1605 620 11
1340 725 51

1605 620 11
1740 245 52

1220 580 12
975 580 25

1220 580 12
1250 400 28

1465 200 13
1530 5 14

1465 200 13
1170 65 47

1530 5 14
1740 245 52

725 370 16
660 180 29

725 370 16
830 485 46

145 665 17
300 465 21

415 635 18
420 555 31

510 875 19
475 960 41

510 875 19
555 815 45

560 365 20
480 415 23

560 365 20
595 360 50

300 465 21
95 260 42

520 585 22
420 555 31

480 415 23
410 250 30

835 625 24
830 610 48

1215 245 26
1320 315 27

1215 245 26
1170 65 47

1320 315 27
1250 400 28

660 180 29
595 360 50

575 665 32
555 815 45

575 665 32
605 625 49

1150 1160 33
875 920 43

1150 1160 33
1340 725 51

700 580 34
685 595 35

700 580 34
700 500 44

685 595 35
685 610 36

685 610 36
720 635 39

770 610 37
795 645 38

770 610 37
760 650 40

795 645 38
830 610 48

720 635 39
760 650 40

700 500 44
830 485 46

