288 149 1
256 157 5

288 129 2
280 133 280

270 133 3
288 149 1

256 141 4
260 129 279

256 157 5
246 157 6

246 157 6
236 169 7

236 169 7
228 161 9

228 169 8
220 169 10

228 161 9
228 169 8

220 169 10
212 169 11

212 169 11
204 169 12

204 169 12
196 169 13

196 169 13
188 169 14

188 169 14
172 169 24

196 161 15
196 145 271

188 145 16
196 161 15

172 145 17
188 145 16

164 145 18
172 145 17

156 145 19
132 137 129

148 145 20
156 145 19

140 145 21
148 145 20

148 169 22
140 169 26

164 169 23
156 169 25

172 169 24
164 169 23

156 169 25
148 169 22

140 169 26
132 169 27

132 169 27
124 169 28

124 169 28
116 161 29

116 161 29
104 169 32

104 153 30
104 145 125

104 161 31
104 153 30

104 169 32
104 161 31

90 165 33
64 165 36

80 157 34
90 165 33

64 157 35
80 157 34

64 165 36
56 169 37

56 169 37
56 161 38

56 161 38
40 161 49

56 153 39
64 157 35

56 145 40
56 153 39

56 137 41
56 145 40

56 129 42
56 137 41

56 121 43
56 129 42

40 121 44
40 113 59

40 129 45
40 121 44

40 137 46
32 145 54

40 145 47
40 137 46

40 153 48
40 145 47

40 161 49
40 169 50

40 169 50
32 169 51

32 169 51
32 161 52

32 161 52
32 153 53

32 153 53
40 153 48

32 145 54
32 137 55

32 137 55
8 109 69

32 129 56
40 129 45

32 121 57
32 129 56

32 113 58
32 121 57

40 113 59
40 99 63

56 113 60
56 121 43

56 105 61
56 113 60

48 99 62
56 105 61

40 99 63
32 97 64

32 97 64
32 89 65

32 89 65
24 89 66

24 89 66
16 97 67

16 97 67
8 97 70

16 109 68
32 113 58

8 109 69
16 109 68

8 97 70
8 89 71

8 89 71
8 81 72

8 81 72
8 73 73

8 73 73
8 65 74

8 65 74
8 57 75

8 57 75
16 57 76

16 57 76
8 49 77

8 49 77
8 41 78

8 41 78
24 45 79

24 45 79
32 41 80

32 41 80
32 49 81

32 49 81
32 57 82

32 57 82
32 65 83

32 65 83
40 63 88

32 73 84
32 81 85

32 81 85
40 83 86

40 83 86
48 83 116

40 73 87
32 73 84

40 63 88
48 63 112

40 51 89
44 43 90

44 43 90
44 35 91

44 35 91
44 27 92

44 27 92
32 25 93

32 25 93
24 25 94

24 25 94
16 25 95

16 25 95
16 17 96

16 17 96
24 17 97

24 17 97
32 17 98

32 17 98
44 11 99

44 11 99
56 9 100

56 9 100
56 17 101

56 17 101
56 25 102

56 25 102
56 33 103

56 33 103
56 41 104

56 41 104
64 41 105

64 41 105
72 41 106

72 41 106
80 41 173

72 49 107
56 49 108

56 49 108
56 57 110

48 51 109
40 51 89

56 57 110
56 65 111

56 65 111
56 73 114

48 63 112
48 51 109

48 73 113
40 73 87

56 73 114
48 73 113

56 81 115
56 89 117

48 83 116
56 81 115

56 89 117
56 97 118

56 97 118
48 99 62

104 97 119
104 89 157

104 105 120
104 97 119

104 113 121
104 105 120

104 121 122
104 113 121

104 129 123
104 121 122

104 137 124
104 129 123

104 145 125
104 137 124

116 145 126
124 145 127

124 145 127
132 145 128

132 145 128
140 145 21

132 137 129
140 137 130

140 137 130
148 137 131

148 137 131
