6734 1453 1
7265 1268 8

6734 1453 1
6898 1885 9

2233 10 2
3177 756 29

2233 10 2
4985 140 41

5530 1424 3
6107 669 16

5530 1424 3
6101 1110 22

401 841 4
675 1006 26

401 841 4
23 2216 35

3082 1644 5
3177 756 29

3082 1644 5
3023 1942 48

7608 4458 6
7541 3981 28

7608 4458 6
7762 4595 37

7573 3716 7
7462 3590 18

7573 3716 7
7541 3981 28

7265 1268 8
7392 2244 38

6898 1885 9
6271 2135 40

1112 2049 10
1633 2809 24

1112 2049 10
10 2676 45

5468 2606 11
5989 2873 12

5468 2606 11
5199 2182 23

5989 2873 12
6347 2683 15

4706 2674 13
5199 2182 23

4706 2674 13
4307 2322 25

4612 2035 14
4307 2322 25

4612 2035 14
4608 1198 34

6347 2683 15
6271 2135 40

6107 669 16
6101 1110 22

7611 5184 17
7555 4819 27

7611 5184 17
7280 4899 43

7462 3590 18
7509 3239 44

7732 4723 19
7555 4819 27

7732 4723 19
7762 4595 37

5900 3561 20
6426 3173 33

5900 3561 20
5185 3258 47

4483 3369 21
3245 3305 32

4483 3369 21
5185 3258 47

1633 2809 24
1916 1569 42

675 1006 26
1916 1569 42

7352 4506 30
7248 3779 36

7352 4506 30
7280 4899 43

7545 2801 31
7392 2244 38

7545 2801 31
7509 3239 44

3245 3305 32
3484 2829 39

6426 3173 33
6807 2993 46

4608 1198 34
4985 140 41

23 2216 35
10 2676 45

7248 3779 36
6807 2993 46

3484 2829 39
3023 1942 48

