288 149 1
288 129 2

288 149 1
280 133 280

288 129 2
288 109 242

270 133 3
260 129 279

270 133 3
280 133 280

256 141 4
256 157 5

256 141 4
246 141 277

256 157 5
246 157 6

246 157 6
236 169 7

236 169 7
228 169 8

228 169 8
228 161 9

228 161 9
220 169 10

220 169 10
212 169 11

212 169 11
204 169 12

204 169 12
196 169 13

196 169 13
196 161 15

188 169 14
196 161 15

188 169 14
172 169 24

188 145 16
172 145 17

188 145 16
196 145 271

172 145 17
164 145 18

164 145 18
156 145 19

156 145 19
148 145 20

148 145 20
148 137 131

140 145 21
132 145 128

140 145 21
140 137 130

148 169 22
156 169 25

148 169 22
140 169 26

164 169 23
172 169 24

164 169 23
156 169 25

140 169 26
132 169 27

132 169 27
124 169 28

124 169 28
116 161 29

116 161 29
104 161 31

104 153 30
104 145 125

104 153 30
116 145 126

104 161 31
104 169 32

104 169 32
90 165 33

90 165 33
80 157 34

80 157 34
64 157 35

64 157 35
64 165 36

64 165 36
56 169 37

56 169 37
56 161 38

56 161 38
56 153 39

56 153 39
56 145 40

56 145 40
56 137 41

56 137 41
56 129 42

56 129 42
56 121 43

56 121 43
56 113 60

40 121 44
40 129 45

40 121 44
40 113 59

40 129 45
40 137 46

40 137 46
40 145 47

40 145 47
40 153 48

40 153 48
40 161 49

40 161 49
40 169 50

40 169 50
32 169 51

32 169 51
32 161 52

32 161 52
32 153 53

32 153 53
32 145 54

32 145 54
32 137 55

32 137 55
32 129 56

32 129 56
32 121 57

32 121 57
32 113 58

32 113 58
40 99 63

40 113 59
56 105 61

56 113 60
56 105 61

48 99 62
40 99 63

48 99 62
56 97 118

32 97 64
32 89 65

32 97 64
24 89 66

32 89 65
32 81 85

24 89 66
16 97 67

16 97 67
16 109 68

16 109 68
8 109 69

8 109 69
8 97 70

8 97 70
8 89 71

8 89 71
8 81 72

