6 18 1
5 32 24

11 0 2
6 18 1

24 6 3
11 0 2

36 13 4
24 6 3

41 19 5
36 13 4

51 5 6
41 19 5

64 9 7
51 5 6

71 15 8
64 9 7

86 1 9
99 28 33

95 1 10
86 1 9

104 18 11
95 1 10

119 14 12
120 17 13

120 17 13
113 27 35

132 8 14
119 14 12

148 13 15
132 8 14

158 20 16
163 5 17

163 5 17
148 13 15

178 11 18
177 23 41

185 20 19
182 22 42

196 19 20
191 25 43

207 19 21
196 19 20

217 9 22
207 19 21

229 11 23
217 9 22

5 32 24
12 23 25

12 23 25
28 27 26

28 27 26
31 26 27

31 26 27
45 34 28

45 34 28
55 37 29

55 37 29
57 42 52

67 23 30
71 15 8

75 34 31
69 41 53

85 35 32
75 34 31

99 28 33
85 35 32

108 21 34
104 18 11

113 27 35
108 21 34

122 40 36
131 39 37

131 39 37
141 40 38

141 40 38
146 51 61

151 28 39
158 20 16

166 27 40
151 28 39

177 23 41
166 27 40

182 22 42
178 11 18

191 25 43
185 20 19

203 32 44
211 28 45

211 28 45
224 24 46

224 24 46
229 11 23

1 55 47
1 71 70

18 42 48
1 55 47

26 50 49
18 42 48

38 49 50
42 60 51

42 60 51
42 65 74

57 42 52
38 49 50

69 41 53
67 23 30

79 55 54
85 52 55

85 52 55
95 48 56

95 48 56
102 43 57

102 43 57
114 42 58

114 42 58
121 45 59

121 45 59
122 40 36

135 55 60
125 65 82

146 51 61
159 47 62

159 47 62
161 49 63

161 49 63
171 48 64

171 48 64
175 64 87

181 52 65
194 52 66

194 52 66
202 68 90

208 50 67
203 32 44

214 52 68
208 50 67

223 46 69
214 52 68

1 71 70
14 73 71

14 73 71
8 83 93

25 61 72
26 50 49

35 63 73
25 61 72

42 65 74
35 63 73

54 79 75
65 69 76

65 69 76
73 69 77

73 69 77
81 70 78

81 70 78
78 84 100

98 66 79
79 55 54

105 60 80
98 66 79

115 77 81
132 87 106

125 65 82
105 60 80

135 71 83
135 55 60

143 77 84
135 71 83

151 77 85
143 77 84

162 65 86
151 77 85

175 64 87
181 52 65

187 74 88
198 89 112

197 67 89
187 74 88

202 68 90
197 67 89

215 78 91
225 62 92

225 62 92
223 46 69

8 83 93
16 89 94

16 89 94
34 85 96

20 99 95
12 102 117

34 85 96
47 86 97

47 86 97
56 86 98

56 86 98
54 79 75

67 92 99
48 104 120

78 84 100
84 95 101

84 95 101
72 100 123

99 93 102
115 92 104

101 97 103
99 93 102

115 92 104
115 77 81

127 97 105
136 104 129

132 87 106
127 97 105

149 95 107
142 120 130

156 100 108
164 95 109

164 95 109
171 81 110

171 81 110
162 65 86

189 100 111
184 101 134

198 89 112
189 100 111

208 81 113
215 78 91

216 92 114
208 81 113

229 86 115
216 92 114

1 100 116
6 127 139

12 102 117
1 100 116

22 113 118
20 99 95

37 103 119
22 121 141

48 104 120
37 103 119

56 113 121
68 119 122

68 119 122
81 110 124

72 100 123
67 92 99

81 110 124
80 126 146

98 107 125
103 103 126

103 103 126
101 97 103

112 120 127
108 130 149

130 120 128
112 120 127

136 104 129
149 95 107

142 120 130
136 133 152

157 106 131
156 100 108

164 112 132
157 106 131

174 119 133
164 112 132

184 101 134
198 115 135

198 115 135
202 115 136

202 115 136
199 124 158

212 118 137
217 128 160

229 101 138
229 86 115

6 127 139
12 140 140

12 140 140
8 148 162

22 121 141
22 113 118

31 132 142
41 132 143

41 132 143
53 124 144

53 124 144
56 113 121

62 136 145
54 144 167

80 126 146
84 123 147

84 123 147
98 126 148

98 126 148
98 107 125

108 130 149
115 134 150

115 134 150
115 142 173

128 125 151
130 120 128

136 133 152
128 125 151

145 134 153
152 131 154

152 131 154
163 142 178

167 127 155
174 119 133

171 135 156
167 127 155

184 139 157
171 135 156

199 124 158
202 127 159

202 127 159
212 118 137

217 128 160
225 121 161

225 121 161
229 101 138

8 148 162
3 166 185

16 148 163
27 149 164

27 149 164
31 132 142

37 155 165
33 171 188

42 150 166
37 155 165

54 144 167
42 150 166

65 145 168
62 136 145

75 142 169
65 145 168

82 144 170
75 142 169

91 151 171
82 144 170

101 143 172
91 151 171

115 142 173
101 143 172

127 157 174
139 157 175

139 157 175
147 159 176

147 159 176
155 159 177

155 159 177
145 134 153

163 142 178
166 165 201

177 154 179
183 149 180

183 149 180
199 157 181

199 157 181
199 166 204

201 145 182
184 139 157

218 144 183
201 145 182

228 158 184
218 144 183

3 166 185
16 148 163

18 178 186
15 183 209

29 172 187
18 178 186

33 171 188
29 172 187

43 173 189
52 168 190

52 168 190
68 175 191

68 175 191
73 164 192

73 164 192
82 173 193

82 173 193
93 165 194

93 165 194
101 173 195

101 173 195
96 183 217

117 172 196
127 157 174

124 177 197
117 172 196

139 175 198
132 184 221

145 177 199
139 175 198

151 177 200
145 177 199

166 165 201
178 169 202

178 169 202
181 161 203

181 161 203
177 154 179

199 166 204
208 173 205

208 173 205
219 180 229

219 172 206
223 171 207

223 171 207
228 158 184

8 190 208
24 194 210

15 183 209
8 190 208

24 194 210
34 196 211

34 196 211
42 185 212

42 185 212
43 173 189

51 198 213
56 202 236

65 199 214
51 198 213

72 195 215
65 199 214

83 191 216
72 195 215

96 183 217
83 191 216

107 195 218
117 191 219

117 191 219
123 194 220

123 194 220
124 203 243

132 184 221
124 177 197

148 188 222
151 177 200

158 199 223
165 184 224

165 184 224
148 188 222

174 193 225
182 201 249

184 186 226
174 193 225

190 195 227
184 186 226

209 194 228
190 195 227

219 180 229
219 172 206

226 192 230
209 194 228

1 210 231
6 222 254

17 207 232
1 210 231

22 201 233
17 207 232

34 213 234
21 222 256

44 213 235
34 213 234

56 202 236
62 209 237

62 209 237
74 213 238

74 213 238
89 209 239

89 209 239
95 212 240

95 212 240
108 205 241

108 205 241
107 195 218

119 218 242
118 224 265

124 203 243
119 218 242

133 208 244
141 207 245

141 207 245
151 224 269

157 211 246
158 199 223

167 213 247
157 211 246

176 210 248
167 213 247

182 201 249
176 210 248

196 218 250
205 219 251

205 219 251
219 218 252

219 218 252
228 208 253

228 208 253
226 192 230

6 222 254
11 234 255

