981036 508139 1
982004 503921 914

534120 -42453 2
535826 -37128 631

577878 -43732 3
532890 -96645 4

532890 -96645 4
544331 -62551 903

205322 215891 5
211889 212670 545

225923 197950 6
220389 186688 772

69842 667632 7
52812 655492 761

391965 1054524 8
409527 1056227 27

310065 -10714 9
323564 -14633 559

247401 754523 10
244797 753540 354

217951 218350 11
196457 232311 187

443097 54051 12
442937 47268 803

47342 630935 13
4838 638626 189

317515 713679 14
314906 713219 485

301816 1021772 15
281717 1074546 543

950864 332234 16
927124 334453 865

276433 725657 17
269783 710141 399

921801 410349 18
926340 401716 636

555508 67090 19
553647 90137 251

409959 379409 20
374272 338061 502

968097 540588 21
950304 532116 659

40089 721860 22
70214 708048 630

702011 527050 23
701179 522878 646

726191 326684 24
715231 318286 389

990428 196959 25
971071 188552 29

381890 1003805 26
391960 997694 548

409527 1056227 27
424716 1056496 501

675609 496310 28
677991 501342 921

971071 188552 29
983827 223334 835

932494 818793 30
940795 808773 104

936083 384774 31
941971 380204 575

835076 517826 32
820477 530979 798

120444 663239 33
120097 667734 175

648516 395774 34
642784 388059 696

402323 126508 35
419974 135778 156

307839 57178 36
317997 54917 653

397333 987582 37
400650 986098 177

314281 949219 38
307482 958761 265

105042 667806 39
96606 655604 267

1006036 468020 40
1008862 484618 769

473356 311656 41
469054 308841 116

970499 257334 42
1003840 256874 786

919732 458332 43
904865 460315 532

1033956 436231 44
1030838 436629 340

934265 314744 45
939312 289768 528

239142 55856 46
220744 66433 330

720304 525053 47
720955 526394 885

480764 1058084 48
465537 1034177 898

970063 396578 49
958598 392349 994

543132 334794 50
559275 343566 415

755587 491352 51
760043 505809 819

975653 745618 52
978160 748015 80

272842 58331 53
264488 51021 220

537123 165900 54
539046 163668 701

519742 129315 55
505069 123029 110

35924 947451 56
16453 957178 353

1064442 490895 57
1056501 478555 614

489393 117496 58
474524 121509 665

631320 277543 59
629268 270211 379

261674 961159 60
266904 961713 436

534617 58056 61
543108 65803 999

691689 512673 62
694154 518752 982

182654 715277 63
154332 729689 753

945838 459916 64
957654 468722 666

627821 -838 65
624332 -6840 890

1022110 283893 66
1029211 318790 368

458725 143747 67
447075 133055 318

273755 -10984 68
286989 15656 185

293760 805861 69
271736 832653 295

466598 160110 70
462130 153079 341

906179 264649 71
906435 280536 652

712619 535794 72
709160 533608 989

240847 212619 73
231615 205337 558

993782 930601 74
986560 926213 774

322034 925655 75
328593 930881 477

954600 443790 76
944684 447163 690

995817 521789 77
995987 513246 300

267943 -26353 78
226294 -19579 508

