13 6 1
29 14 17

49 6 2
53 8 7

105 6 3
110 7 5

239 6 4
244 9 11

110 7 5
100 20 29

270 7 6
270 33 40

53 8 7
62 14 18

131 8 8
141 15 20

88 9 9
97 9 10

97 9 10
105 6 3

244 9 11
254 10 13

78 10 12
88 9 9

254 10 13
270 7 6

174 11 14
167 24 35

10 13 15
13 6 1

200 13 16
201 15 21

29 14 17
39 18 23

62 14 18
78 10 12

123 14 19
131 8 8

141 15 20
140 25 36

201 15 21
200 19 26

167 17 22
174 11 14

39 18 23
49 6 2

219 18 24
220 19 28

14 19 25
10 13 15

200 19 26
204 19 27

204 19 27
219 18 24

220 19 28
239 6 4

100 20 29
88 22 33

127 20 30
123 14 19

151 21 31
167 17 22

188 21 32
200 13 16

88 22 33
101 33 39

231 23 34
222 41 60

167 24 35
159 39 50

140 25 36
151 21 31

26 28 37
14 19 25

253 30 38
245 35 43

101 33 39
116 38 48

270 33 40
253 30 38

44 35 41
30 38 45

181 35 42
189 39 51

245 35 43
231 23 34

211 37 44
200 53 69

30 38 45
25 41 57

54 38 46
44 35 41

69 38 47
67 49 65

116 38 48
127 20 30

7 39 49
2 41 56

159 39 50
165 45 62

189 39 51
188 21 32

13 40 52
7 39 49

73 40 53
69 38 47

175 40 54
181 35 42

213 40 55
211 37 44

2 41 56
26 28 37

25 41 57
13 40 52

77 41 58
73 40 53

142 41 59
125 46 64

222 41 60
213 40 55

143 42 61
142 41 59

165 45 62
175 40 54

94 46 63
77 41 58

125 46 64
132 55 71

67 49 65
71 60 83

237 49 66
243 56 75

46 51 67
54 38 46

150 53 68
143 42 61

200 53 69
207 58 78

38 55 70
51 59 81

132 55 71
140 62 85

179 55 72
163 59 82

228 55 73
237 49 66

107 56 74
104 63 89

243 56 75
248 62 87

82 57 76
94 46 63

113 57 77
107 56 74

207 58 78
208 63 90

261 58 79
267 72 101

37 59 80
38 55 70

51 59 81
46 51 67

163 59 82
154 62 86

71 60 83
68 66 94

255 60 84
261 58 79

140 62 85
138 70 99

154 62 86
150 53 68

248 62 87
255 60 84

8 63 88
24 69 97

104 63 89
96 68 95

208 63 90
196 65 93

222 64 91
232 68 96

180 65 92
179 55 72

196 65 93
180 73 103

68 66 94
58 79 107

96 68 95
84 69 98

232 68 96
228 55 73

24 69 97
40 71 100

84 69 98
82 57 76

138 70 99
140 90 118

40 71 100
37 59 80

267 72 101
259 78 106

121 73 102
113 57 77

180 73 103
180 65 92

217 75 104
222 64 91

120 76 105
121 73 102

259 78 106
250 80 109

58 79 107
59 81 111

120 80 108
120 76 105

250 80 109
246 83 114

20 81 110
15 90 117

59 81 111
75 92 120

107 82 112
120 80 108

218 82 113
217 75 104

246 83 114
240 93 122

31 86 115
20 81 110

98 89 116
107 82 112

15 90 117
20 94 123

140 90 118
136 101 138

226 91 119
218 82 113

75 92 120
89 99 133

154 92 121
160 94 124

240 93 122
240 104 142

20 94 123
17 103 139

160 94 124
177 97 129

0 95 125
8 63 88

149 95 126
154 92 121

45 96 127
31 86 115

113 97 128
110 103 140

177 97 129
185 97 130

185 97 130
190 104 141

204 97 131
221 106 145

200 98 132
204 97 131

89 99 133
89 101 137

260 99 134
262 99 135

262 99 135
266 128 171

60 101 136
47 111 153

89 101 137
90 105 143

136 101 138
113 97 128

17 103 139
24 107 147

110 103 140
98 89 116

190 104 141
200 98 132

240 104 142
254 107 149

90 105 143
77 110 152

164 105 144
154 109 150

221 106 145
231 107 148

3 107 146
0 95 125

24 107 147
31 114 155

231 107 148
226 91 119

254 107 149
260 99 134

154 109 150
149 95 126

63 110 151
60 101 136

77 110 152
81 120 161

47 111 153
45 96 127

181 111 154
170 118 159

31 114 155
36 119 160

60 115 156
63 110 151

126 117 157
140 121 164

207 117 158
210 133 178

170 118 159
164 105 144

36 119 160
42 130 175

81 120 161
61 121 162

61 121 162
60 115 156

111 121 163
119 124 169

140 121 164
144 121 165

144 121 165
151 129 173

217 121 166
207 117 158

188 122 167
181 111 154

230 122 168
220 129 174

119 124 169
126 117 157

237 127 170
230 122 168

266 128 171
267 141 193

17 129 172
0 139 185

